"business_id","yelp_avg_rating","review_count"
"I2gsUx1W5-gQzBFbhIxcRQ",4,138
"rcaPajgKOJC2vo_l3xa42A",4,3292
"2weQS-RnoOBhb1KsHKyoSQ",3.5,3676
"QDF7w0casJ78PcPmtMDISw",4,130
"HxfrVqxnsFI7MByNI7QINg",3,188
"a9aW5e731lplWGHUZ02-zQ",4,152
"ZRHSidI7IIeXhTHMc9L_gw",3,145
"c0ZerP3dvw3x2IWXzNKDyQ",3,150
"y6QP5IrOJ7_FsB51jN2_Jg",4,367
"UiUZfYqkfv61VXoe2s2ylw",4,122
"x71EvWJDVKZfM-OiYDWZ6A",4,112
"QcnlGRG0TBds4HvzVwT7QQ",4,127
"Y5eFSPCS_c3k6ueiCRj6dA",3.5,110
"uKVWv1UGtBvwh7GYepIMmA",3.5,174
"UUGoM4q4i8rK2CBRS0xDAw",4,1046
"ni4ppUp4oHq-OSSCgUIGiA",2.5,244
"DC3Uyai-vCCUgMmMvLESlw",3.5,104
"wN2zNgEK-QizEA_NKAHj6Q",3,235
"WEeMwRLhgCyO1b4kikVcuQ",3,210
"L_ZLtfHvfzfoNVQ0-okTXg",4,883
"_sOni_t0FvAQuUDBEGe3Gg",3.5,248
"K-vBVV_RZX-BeyqOBWjsDg",3.5,149
"T70pMoTP008qYLsIvFCXdQ",3.5,185
"plWuv4gda7m0KlqCNhrb4w",4,796
"kosTPb88O4Q0XGbVbEOGCA",4,175
"hVC6E29dg5Rx4ADSxt3kTA",3.5,135
"749lGtWM9PsrWonlVY4W2w",3.5,153
"N93EYZy9R0sdlEvubu94ig",4,896
"TeggG3duunpoy__1Y2SAyQ",3.5,302
"9i7m5zn2ky8Z63dth11UWg",3.5,108
"u73j2VQ3TGWdMO-AG7MABw",3.5,468
"PaYHG4FkH4-tUX_wfYEbcg",4,158
"3RHgRaCRPuLdJ6PLZL6MGA",4.5,137
"Wqa1JjkSuviehZ7OedhPeA",3,104
"7J_8O6w79raFRSORc3bRew",4,179
"lZZLmG1ANLq2Yb3KuVA4NA",2,281
"pH0BLkL4cbxKzu471VZnuA",4,1823
"Yp9w4nhUowBU_IS_StFXbQ",4,358
"DE89UdHFMCN6DtYWZuer5A",4,534
"CxsN79g8rZoouLwZvr_FVg",4,222
"uxKGdN6hKQniEKV7J6_DsQ",4,189
"RDQ_812x82H72J7C6jG36Q",4.5,203
"-rhH9sL3XGFpoJXcxUpEWA",4,630
"vOMDU31gdylrzBhAKC9QbA",5,104
"Q-fXNh68OldNdotEVEJuhQ",4,165
"k4qx8DacgRbM9vpVbWc3zA",2.5,134
"M5jKFdL0vLcBzdPh-mLnAQ",3.5,116
"CVKOPzBVOj3_apFUmZ9ZWw",4,191
"QXV3L_QFGj8r6nWX2kS2hA",4.5,347
"Py97oycFokZ296KJ2Pe-hQ",3,183
"G58YATMKnn-M-RUDWg3lxw",3.5,119
"0q_BHpxbikVtPRRLRu-U0g",4.5,711
"bpRo8L8dkhgbJhdIKa9mwA",4,1158
"rtlsfmdufArhk-47sWIf2w",4.5,548
"gnqHyA6gY2-m9S-FKt6Xqw",4,129
"hvjgF-vnPw2jyL5DBuB0qg",4,252
"hDlRzzxfVkVNjnveJ8sLmg",4,160
"EgtyW19V-64c6PmRuvzSEA",4,604
"BslEhCyzaQPfpHtDogb4hQ",3.5,445
"Lw9EBaDVg5R36dIE6N2oqw",4.5,134
"6fPQJq4f_yiq1NHn0fd11Q",3.5,427
"ppT0Rbx0-_W0W8DqY2fPiA",4,109
"GJ_bXUPv672YwNg4TneJog",3,1219
"M9gwHW1oIiIqjdT76yOBDA",4,237
"ipFobdM6X_4SNMA9ZBfdAQ",4,231
"9UVkAmyodpaSBm49DBKFNw",4.5,227
"tM_MMrMFwf5rJv9rbu4NQQ",3,114
"5q3KXqawYgu5hd11mCXlVQ",3,143
"gG9z6zr_49LocyCTvSFg0w",4,1141
"lCd20nDS9rFHW_2KViqWUA",4.5,199
"8nP8ghEpT6WFcM6tfqAaGA",3.5,441
"W1Yr6c2XDx_RBjb6WsV-aQ",4,115
"NAPuzJcanOp91dE4GXPOow",4,402
"3nf-a84p8LC41_WAIvJPjg",4,228
"lrAUseySfmFeZkWOGfsKnQ",4.5,175
"F1CCt2Gl6qpOB73mXi5anA",4,244
"-Ylpy3VyRWwubf9dysuwjQ",4,496
"BjLXhrKdB3I3f3ODy0INRw",3,242
"VaQhUU3P4Z5A3oYPsEMbkw",4.5,124
"aw0H9O1yysoHB0JanT0Ubw",4,226
"r5PLDU-4mSbde5XekTXSCA",4.5,896
"VKmGedwOk-16D7OawNg_ng",3,282
"E3BTs8yFlVbZd20TknY00A",4,210
"WKz2Jmmt1B_VbHlAbfQNzQ",3.5,168
"pybIuTluqRhH_BQ3CJHlLw",3.5,277
"tSJTbxhAO1tJMSdeTCiZwg",4,160
"HWl2EbZhkhAkFgqt44yUkA",2.5,575
"6Wvn57wjSrVX7gJM37CIZw",3,263
"9Bg2JLQdyf97KlNuRQ56HA",3.5,115
"8mKV3KThn3wXGL3OVxrCNg",4,142
"5eK_pgro9_LxPYDoRVJnEA",4.5,534
"VGxJbglGlx-a7Gdc55Q6jQ",3.5,106
"4gwh0q7JsdzHIm_pdYUlZg",4.5,157
"mzq_UgBRWsxTjb7oBNajWA",3.5,153
"gc_GGat7TgNCmrgc4nVOgw",3.5,185
"KRaxPApQv43oX6Dcv3jKQA",3,198
"SeNOJ2zYHziptxLuiRINLg",4,457
"WrHu03srbhJAw6bnTIixdw",3.5,400
"PVTfzxu7of57zo1jZwEzkg",4,1039
"NlGDKsTOLKyHJ0mgS_gWJQ",3,174
"S0UZ-8cnerfOU8snZABzTA",4.5,115
"7tzXkDX8HmpzRRoJyLBKcA",3,174
"N0apJkxIem2E8irTBRKnHw",4,1282
"Rj-7ymdw8aNZBRqGRAjR3Q",4,531
"tCjlXROlbcaGiBRfU2jaiw",4,224
"J1qzIVBt3lGpiz-8UdjhXg",3,186
"c-j9MfyxwxPMq5M2lVJcIw",3.5,127
"yNPh5SO-7wr8HPpVCDPbXQ",4,1210
"iMoFE2g4kDG4FfKLJvk3Jw",4,237
"pBoWsom3mZFYo9EucIWRDg",4,136
"Pzs43Fkub-6A9hA1zqpF_w",4,139
"zP4AIAtAXfI0YK8TJmIlRQ",3,174
"82mWTnfbGDE1jJ2NDMxfNw",4,206
"f4kNNLU_0q_2J711jCN7dA",4,477
"fJ-2acaqvWOsujUTAJB-ew",3.5,260
"oN_A87dyVD2FBk7coLnhCg",4.5,149
"LtNgP4FqXp5nMFOHErK8cw",4,380
"aXWN4oH8W-MVDchWia084g",3.5,122
"oKZPgeCOxnVSxudYcn1OtQ",3.5,207
"EbP8eduNl-aEy2UVfs3zJA",3.5,145
"osJfovV0FGBDo4n7eD4-AQ",5,154
"CTCD7noPctNFWROCL8ppSQ",3,185
"_n3w5BK4-k7iXCWifCjUZg",3.5,212
"wxzG81ZyWpBje_mU4aFLaw",3.5,248
"5ykOWYZ44sUvu9qxD8rPeg",4.5,266
"lOKgoQtMhnlf6hWvrOiMtQ",3.5,166
"NoA6bD6W7z_Aztk_cOU5cg",3,148
"SZEFE5hL7aN5nM-A44iPwQ",4,632
"BjnJKoYFmjBRHUCCcUkiwg",3,118
"QJR4qBUHegWEozSQrGmBPw",4,1543
"ry-FLqYclt7okJbdYcmOhw",2.5,192
"JkzqS4JDOpoHrj534rzvAA",4.5,119
"LHyj66waFlDcw9UToo27JQ",4,619
"F44RugAixD4yauHlTGXGug",3.5,155
"tEfvf1cznLZUIeTcKKpAIw",4,122
"pJpjgXH5lgJtIJos9GqetQ",4,368
"8Zqh2jwtncA3N4fWEMTvZQ",4,716
"mD7zqv7Y3kvsa_p_MtTayg",4,971
"4fbH3Yr1D5r5-QD-HReDlg",4,106
"Iq7NqQD-sESu3vr9iEGuTA",4.5,792
"ajHLLUe-A9dTd7WyU12XZQ",4,115
"CvonRhKDJaH155xhtpz_iw",3.5,178
"Yq92uUpugGyJLvDtcDRunw",4.5,181
"6I27BTuHI5PMvOBG4WS8NQ",3.5,100
"EV1jAj7NFNmNIqOnwZ4Acw",3.5,382
"5_MrPFw9E0cMJ1Q0DJFZOQ",3,231
"TgcjQfl1E9DE-SjDVOUDJQ",3.5,170
"viji5rHhNlsy9w-JmUhyaw",3.5,113
"7b7Hj8hdcObDoBcBqL4MVg",4,154
"3c8GQB0RiXK5ceRSpo5dow",4,124
"_myTPlWa8QRN5eavs-hNPg",3.5,139
"xR1gLCH5resvtq1eV1nebg",3.5,489
"omU26JKzbqXhugm0O2U1mA",4,148
"Gyrez6K8f1AyR7dzW9fvAw",4,362
"_j2EtQtgLuXGRBfbM5YwZA",3.5,851
"a3APDveO8DSEIp7o1f24hw",3.5,269
"xVEtGucSRLk5pxxN0t4i6g",4,1314
"jVD09YgKsDtKD5sOYes6wg",3.5,311
"XZbuPXdyA0ZtTu3AzqtQhg",4,2771
"c0exbGNQvCDJZLorPeYY7Q",4.5,150
"K7fip0nDFFdCC7OCnNOotQ",3.5,456
"RSOinkOUpxm0mGw1IWr4Xw",4.5,287
"dSnQTUJC0tCHadU1AGzvrw",3.5,179
"kc5JPu8lkg64yUbrheJxng",3,112
"Kn23LDd740SBVJ7mum0fwg",3.5,157
"70WDApYtMcLlrnb1EUW6fg",4,184
"uoZwJJaplLsktVrRw0JiQw",4,114
"AedKwfr0VdNj7Xmx70GW6g",3.5,125
"JIETwXSEGIHMNyxZVEnNKQ",4,605
"g-nzfTvso3-4c4gkhkmGbQ",3,162
"le3JWiS5uZTkofP90Rm0pA",4.5,370
"V2oe1HVgNK0He9Mf3Q17AA",4.5,177
"5-fpVbhoZcuSWatzof5YIg",4,100
"k-fLKf1Qbq08jDrOuNn5ZA",4.5,132
"_kXHHT8RMqx9Ro8gWXE9kA",4,112
"kLw_FmSiEqYH-MtFhDIUFQ",3.5,131
"jgTAIr7huZoFt5vaBCDuBQ",4.5,170
"UUtWoDyREiy9MPdtTRFUYQ",4.5,262
"_4Gpn_NIM94D9OFucgfaJQ",4,485
"huOCKRwDvNqGX3KSzYawbw",4,173
"kICgNgVRkIh4doz0atyMMA",4,308
"xtktc6OTdtilAREgJH-P4g",4,230
"J8GuDrqeLH1xMpSpeEixYA",4,196
"_DPJ_PHJnXsuhYhsgBA0Xw",4,660
"ss978X4omzcJjIeq6K-kag",4,113
"mDiFWhywAziq9SKnj6am_Q",3.5,112
"UN_6ebslv5cxdDmZAX3ivQ",4,278
"2xw-Ksu9b2jDYlZaApXcBA",4,102
"r05kbKriZ3Z56Nre1WQIDg",4,136
"QmVF3KJ07PsdroCFwOC_Ow",4,152
"gBfPyzPRmeOaj3SdcIj0Rw",4,950
"Cbr_THdFrhePgJoqQ9X6gQ",4,146
"bsauQzwixetBDjA7SqUlVA",4.5,385
"U-a61zpbsDNVtKm9W1aqLw",4.5,102
"LQ_gYNs5E10IGFE0NOyD7A",4,190
"O_C-2kZMHGnq3ZDL_OaG6Q",3.5,539
"8Q6jl7OW8DZzwANggDspcw",3,767
"pup46G8qFBG8695RtbQNwA",3,249
"APRp233sygej2YesZtrgbQ",4.5,151
"D8yYMxz0p6oQnOQnLRUIyA",3,284
"--9e1ONYQuAa-CB_Rrw7Tw",4,1311
"D42-sxkmZy2fn4BkZaEkbA",4,170
"yqqXDVl7ZJaiDDbuCFXqMg",3.5,158
"yNVcnSaMSrTmjJBMrHTy9w",3.5,813
"ujKxpaUmTUVpGRBFSvZfbg",4,205
"GTR39A2jwNIS_NV8q2r_JA",3.5,698
"bs07-hLuz0dq06gIUwR5mw",3.5,169
"GZONBn0K1yp2aaD-l8debQ",3,423
"HFvcnBSVPk66HUAaVKaK8A",3.5,110
"AMTNJbYbu0OMMAkx4meQxw",4,200
"HkHTdTvzbn-bmeQv_-2u0Q",3.5,378
"cnfYugAYBFKgwDCTAVdViA",3.5,164
"XxnQKE9jTD0bTE3LZ5NOtQ",4,240
"uAyXrnFaXw2FBiYnmncDuw",4,165
"iwzVhM5CirzkNS5wTxwZeA",3.5,244
"QnfAHUr5-HTiaA5-va3glQ",3.5,152
"aKFA85Miwb96A0IAS3mRgQ",3.5,210
"bqW0f0RigwpYyz1lbxhHlw",3.5,173
"yZAGhlsrmupLbrgdKm6reg",4,449
"SxjNgkzAlUG-wt2rSbc2HQ",3,125
"cPXasVLtq_1gmuSg65TUfQ",3.5,223
"wn8GoBxm82O3Mt7xRnKLbQ",4,125
"bfIizwyT3-QXrntWbBpfKA",4,155
"DZwR0EIPKlmC3mMLhTkqcQ",4.5,333
"EfAqol3tWckyNrBMIooJmg",3.5,186
"5OmuCo0kdvWQZXidGuxrsw",4.5,104
"QJatAcxYgK1Zp9BRZMAx7g",4,2091
"a1KXovXPdeDurOrER4ST6A",4,258
"Xra1TtWtf069Am5hHWs3Ug",4,138
"dxeu5YQIzw0jOp1cSVkimg",4.5,328
"9U4Tqt5SkZKQ6eeH6IPSxQ",4.5,211
"zwNLJ2VglfEvGu7DDZjJ4g",3,168
"80omysuPKac8zn1PfRnQRQ",4.5,142
"qWi9dNGo9D9I4F9RANc-6g",4,231
"R7-3MCD6_RL_VxN65yCh2Q",4,100
"dThrFTK_bqo1woPvUgY70g",4,116
"679eSYC15Sc17TN9Djj8sg",3,290
"bg3YcuqVyQofTz5d4kKgug",3,114
"YQ--LJ7pvjiDSqNv0TuKTQ",4,666
"z15C-dJodOlPO8bMBl6F8g",4,220
"wMOioy2KAoI2AnpbqwxdOg",4.5,203
"O_J5e6aoskxhGx8meOm1Og",3.5,106
"8xrwjD-Udv7cm_emVcVo3A",3,110
"QbtJvTQfTFbPqBhjkI59BA",3.5,164
"SGyQqYXVq2Rck8ipEmJKmg",4,103
"wFEZPY0JjUIJ8tNWx62vmg",3.5,186
"afuGFlekksBXZQnEvTMv3A",3.5,152
"A4zLP5AyKEEHQr_dWEZKig",4.5,371
"6V_7ldr9tjmet0BdAnC34A",4,378
"tA5mqEP68qjbTFK9c14D7A",4,235
"1HnYxHZw2icWQ7-T4AmQ0Q",4,110
"AQJPI5rnkb7pBnBMWtSjvw",4,106
"sXYkjcuGhtaYP8yeQPaHgA",4.5,250
"fPX6XsfCPWnJwCyxsBVnxw",4,187
"SW0NcZwZsbSpsk0ZPgJKmQ",3.5,142
"mJ_ucQ2_3hfTsmCcKb-hgw",4,164
"Ue6-WhXvI-_1xUIuapl0zQ",3.5,101
"TH_Vr8_LCnAXFDUqSkF-HA",4,200
"4Fylkp8eS2FD9-53eycqLw",3.5,337
"OsuBqr2L0-5W8LGAsg-p8g",4,103
"RwRNR4z3kY-4OsFqigY5sw",3.5,748
"Sk0Ycurq7D083Qs8x65b_Q",4.5,157
"JgkfjCL1NfMBC_M_hax_3Q",4,116
"5xdKUuu4DbJ71KGbwRXfFg",4,198
"Vay9xHwcvu7VRZOddBgn-A",4.5,412
"qFqueIKCVF5PlXmjl1YY9Q",4.5,317
"sDT7CvVLsPG1JizVddhxzg",4,338
"3WipOV5JlbCEO_o0tV49yA",3,194
"eem6eoAiYL9UcQUE0kMD-g",5,169
"k-tg18rWRibZ4jKpoqhb0Q",3.5,190
"OoYwJANV9zD-_OA4Atu-gg",3.5,503
"UkkIsIYoO0xF2LoysO_upA",4,110
"7KkgMcbVaetryW1wwpzvvA",3.5,118
"Lqp3uwGJU6CHyys-eerMmQ",4,152
"Xgk-d2x59qhPxOsuCKeShw",2.5,144
"UOtoOybZ5vAB4aXBLc57vA",4,410
"k-drEjxKmfqllwfY90STfA",3.5,398
"7fbR8yaEV_aAdOaaE4-0FA",3.5,116
"bpK5y21d-i74v-1ID2uAGQ",3.5,102
"5Q95IfYIbP6vXz4wjtYWFw",3,119
"4VkLiFoIEjTTpbCRgxjnCQ",4,412
"j00iBr6uYnwgFs_J5y9f0w",3.5,169
"lGy7jJ9oVZUJNkmZj7ewgA",3,588
"8dSIAoz_UphMGpZr_uMing",3.5,121
"Dcj69NZJnbJhK-YHP_nULA",4,263
"HNs2Nf-trqFTDtho4vhfmA",3.5,253
"a8pmtlVKf7NiSLI-4KejIw",3.5,517
"pEAK3gldYMwpuJfdn8y2Ew",4,141
"nDn2h-_c7Xk4UwM0aiXZlw",3.5,131
"3j_mvJHnT7nJd7su_7zazw",3,105
"Ll9ad207UhzrcisJ2xmy0w",4,115
"iJCI80Nwp514xIqBOgjhCA",4,109
"7Ny2GHLw8xl_kXfhfrvh5w",3.5,459
"22LyWivLY_y_b3ohASfP2Q",4,326
"XsSgv3vBOyOBXn3Co8EVIg",4.5,239
"Ou8pYS24azDWG0ru_vUcqg",2.5,202
"3JnO3AEqRD8DbXkWP-gTFw",4,102
"6ByEVNwpXqh-e9lNQ_X47w",3.5,108
"f2z4RM_ungk_zQwcpZcpcQ",3,173
"VdlPZg2NAu8t8GkdbPLecg",3.5,230
"MZRqxvBkJLjKcoOjNz7yLA",2,308
"2JeciNHrJE_tI-o2tUCu5w",4,116
"7xn6RDKmCanq2C8Fn-FNgg",4.5,180
"DIVF4oo86EGupm5CC60sZg",3.5,129
"aYjZc-3aVbPIPaJgGiUK_A",4,174
"esBRj9uPRzwxaW4Lz1XGLA",4,497
"_T7f2wUgNlJqxsR-cR89SQ",4.5,176
"YkAcruXbhN6sHDXn0jcySw",3.5,181
"thLX_k20SPJ0KyusGTBIHw",4,509
"JKAYcu_1UPHTyquCZCKPaw",4.5,138
"oxeW1tSB-e_oIzCQZtqyTw",3,428
"b_8jCti0vuouJ_fjZpdmZw",4,272
"u3nwislXMKKwkpHAXAArbQ",3.5,258
"JCqB36SVDjTDsXp-4gBn9Q",3.5,140
"qEhTuDSCCMdI8Jj6sD6rRQ",4.5,113
"58APdML-PG_OD4El2ePTvw",4,318
"1PFj0yJ0EzwQXIOsIT2y3w",3.5,136
"7wUQAStoHgM5hB87P5wofg",3,151
"hq17ShjPKHnGn5DGnHrsXw",4,283
"SgSVJWgMwFteYyz4OlHu9Q",4.5,190
"-OEIW0dO96-492qa_luxaw",4,221
"r4HkiC71nB9k8Fe8zIORFQ",4,127
"iCjZlOs3qL1_HhAQBW9smg",4.5,192
"UTXNr62dGSK-tet8OeXUcQ",4,637
"s2X_2ri_9Krm0xuciKCR-Q",3.5,105
"s1FNMwBVBmC7mLfYy77e8g",4,150
"c5TOGBUCCUUNBPM7h_KbmQ",4,118
"IqCvkoDvvImXuzGrpeiDMA",4,395
"szlK9dJSHeSACNYFO9tfwg",4,166
"vkPnenjnmlIB1c_XmU4opw",3,110
"teTQU7TIPE0O_B1zN_239w",3.5,124
"NXN_rVXsvJJVgm47k99Gtw",4.5,174
"pajvV_6xebKIE7GBh4Z1xA",3.5,121
"VoayviMR2sm4C0CSh_I8Nw",4,153
"bcTeQtSdHW5pyLjXz05QEg",4,158
"b41zjWT4pzcTgNY04eKAvg",3,120
"xIbtbAJLWLNZcqfqF4f-Nw",4,587
"ecn5dq7bFA6wCeeNnXxSzw",2.5,114
"0WAL6O1YvcJbeDRYeRm34w",4,173
"EzC51yOetmrju2DPP72iRA",3.5,129
"xdphjWZymq-3dqOWmA_wwA",3.5,117
"gSPqD1DR3lzgoaifIhdF_w",3.5,442
"QMI6A2H1N3SwKU69SiASJA",4.5,129
"Or7FgbgY8ML30zgYj_DCwA",3.5,132
"On8O41uCKj1GfF1Bt4S2Lg",3.5,159
"vjaHGc25CcyNPZTbjDa7Ww",4,385
"0P46EQN6wGc52nONZX0kgQ",4,111
"ovApUucCKSb9k0lTP2JieQ",4.5,121
"cQK9M2JAwETQnnBoYyua5A",4,325
"WvC9K0ZEOTbR7fh-LNe5_A",3.5,220
"VyVIneSU7XAWgMBllI6LnQ",4.5,1689
"Yp1swb-8pO8i-6-jaK2tsA",3.5,174
"2XkVexeY_8zyc9nriSElQg",4,156
"w12x7UBSSRsdbp3ZqguG3Q",4,515
"fXSOxjL7FP_sVew1gXnOIw",3.5,213
"BORPULADzZV6_LJZzcsywQ",3,628
"qtc1YZix_5lHBJTZq7DOpA",3.5,345
"l3bmBkr8_Pw3G-QkX0tPrw",4,133
"lDpVyjENOz_qbxbRoyBi8w",4.5,258
"utoTa3Ngv_oSfB5TIMgN_Q",3.5,427
"riM-pBsdqRRVXtAVbLfsxQ",3.5,502
"Z364k7JsDIROxYc4Mo_o4w",4,214
"h14GmWZ8rXum9fXF__wt3w",3,100
"_-W_hRQRDEqVdO1WKGa-DQ",4,176
"u6biYZCSOwyQ-WmXqQbbQA",3.5,375
"1PMwRG0uWGxk2hIVEQj62A",3,102
"ToHKLIjR05Rz9boWvmWaPA",3,134
"a11zyJN_ue0CQ_bjoeke-w",4,187
"xCL38K0oPgK3ydzg4CrvKg",5,132
"eJ-bDf7E1ph07vF7WbF8dA",4,203
"blSo58x1yUZdT30VwnpOmw",4,105
"1MrSwj8i2VEBHdp3IsWCpQ",4.5,111
"82fdk8YOZ67hl_t66BydzA",4,159
"3BGzRYh6GQbZz3LGAGb-sQ",2.5,137
"X_XFv1Ct6cznxQy9u8Yzxw",4,110
"F-ULgBFmiSqG9udQmu6CCw",4.5,143
"VeRHiEbUe_vHprYn8mnezA",4.5,126
"P6O50VeFlBIJpP0QPYsXbQ",4.5,262
"U-zsJM-VN89i3PbaIbKmJw",3,603
"OllK5_S-7svgSwbUfx1xYA",3.5,283
"XUlQ4BVoZH6rnAT40cYGOQ",3.5,163
"TfcQhrjJco0C_x0KVK7LwA",3,233
"7PRse3yCQbEprAj1DWrEQQ",4.5,167
"R_ZlcX46pPdjhjmfd043LA",4,986
"I6u-OhmI_IUltexEOSCKzg",3.5,224
"eaNenRk_liZBERFFLCXqqQ",4.5,759
"PgJgpW4TKQ8IoALH2Yq-zA",3,890
"VwvIq1dyWje3j1i7lp-8sA",3.5,113
"TpZO3sokGBg8mDYyTRiGiQ",3.5,388
"KOPittXGiS_CpoAYdPpqGQ",3.5,123
"T8xMrEv3s3NvSm7Qtmbxvg",3.5,100
"WItlLMrwWUbZhi7aSAzs2Q",3,127
"PDKq1UQQG1UjVRJ12weQ8A",4,257
"dIZcPB3CtNjMn4O_p8QFxw",4,159
"_kb6GT4qawjwq47OsQ52xw",2.5,368
"G_mqw9nNYDFkwtCe5Jd8QA",4.5,146
"6t7mlTVjDA9fhuFAZmVzAQ",3.5,460
"ozMd45nXHTCl3mdOwouwlw",4.5,245
"ZBPwZv0QFWF9QGyR7LbIsA",3.5,103
"PDIh1lVtKlUqPJROXYJQvQ",3.5,549
"Fi-2ruy5x600SX4avnrFuA",3,1539
"iH6heFdMwPXk9GIO6PwUvA",4,183
"bCrMHwCLZzyKsAUOiAL0OA",3.5,130
"Ww-qDl1G9Kr7igS3ouA_Cw",3.5,101
"YmOWkved7K8q3eXgf4NNnA",4,540
"m51uL1LZhKYf2y_yG4NEng",3.5,258
"ZcQBRzwG66TIN3iMiXz5Lw",4.5,112
"fSFzgt_QzJRUN0qNzTAwig",4,211
"d10IxZPirVJlOSpdRZJczA",4.5,1391
"dd3GZs6zW2t7BM0cbxAzvg",4,161
"H4-PU2SIOfHgi3R1hCC0-g",4,117
"hgo0jDweUcHMHqNDnQQm9A",3.5,134
"KskYqH1Bi7Z_61pH6Om8pg",4,3458
"LEzaRCdhDfO2eM75HZNnUQ",4.5,302
"orrrhqRRUORIzUSxWTveKg",4,235
"DymZ5vpm7vkSsR__-4sflw",4,646
"I2eDD2DK0TjgntEK0KzIbg",4.5,112
"OD61KMut0q5t2XBMZazFeA",3,123
"JPW2qpwVg7vS3EvWkGS4rg",4,181
"9SrZRDl7-ZfuENCo0DjfsQ",3,144
"fAo-3jt3oD69nwnr5M6FLQ",3.5,207
"Lau3N654yNyWdIIybea1uA",3.5,449
"u_8cVZyxh0J468zEZUjNDQ",4,349
"Xj7DIGRHEchJ-VVdISazQQ",4,841
"R3TC2oq8fQK9c9BNMZ-ynA",3.5,682
"3cAy1gxlprn1ue0q3L_ziw",3.5,103
"D-8yidw7FLKKQpciKJSd2g",4,226
"fjapWp89YVCeKvW51KUDQw",4,425
"eRQwgSQD1KyCmJk_PAGOXQ",4,124
"EGGdngbmVn-MA7i-6qrprw",4,325
"vYOtdnBm-45KQiiHj8jqaw",4,274
"3Gt3xskppi9jZuTrwrhLNg",4,687
"pfmr8R3WH8RXqW0W6D8ffQ",3.5,163
"yXiDD18UV49-7UhA6dWjAw",4,104
"Y1-nbySEHec051ix7beSGw",3,310
"Wcuo6YmYj3xhCso5sMQcOw",4.5,318
"9urG14qwHtGRpQQUYY2y9A",4,120
"Y7T9osP-hoqp2nLnmIi12w",2.5,173
"thYC66m1cYM-uQSkMQePZQ",3.5,118
"4O5YJJz4Tq51UcrTLT-7sw",4,106
"PgzUKqJW8IkgGESl_J9vbw",4.5,170
"cJzv3fbd7jL2ZHyFosFkOw",4,127
"inuW6Gl02Mf8G5RRk39_lw",4,119
"I6qFvR-jVDGqDD_iVG38ng",3,243
"Mrqk1ydkvgKtlxrExCv6gQ",3.5,120
"xlXwxfiUD4bgJFKUYwkzOg",4,237
"rbcfYmJtqwIkk17IeOI5Kw",4.5,497
"dUePqUU5pROUEPiWBau72A",3,137
"X_3O5pHSI-w-F5yMJOldlw",3,103
"mnn--vaYHtNyBNYFYBFIog",4,162
"TZmMsbw5TbRqv8rmKj_aGg",4.5,200
"U8rHQ_Sg8A2m291Y7WEfIg",3.5,153
"7N3q70C_mwEYQ2QcGfjvgA",4,199
"-ubMwuskT2uS0GPSZpxaxA",4,227
"aYfHXWNjLNUVoQa5CMA2jg",4.5,160
"xFkUn2tIJY0vkcm1Hl5m_A",2.5,230
"4KmrrhtfnngTVFa2d5LAjg",3.5,298
"6eCbK0Fg9N_DbdluVQx-pA",3.5,154
"X1twjafYxMCpKt2MqvY5Tw",4.5,219
"5CJL_2-XwCGBmOav4mFdYg",3.5,434
"1CR2ddUcjYYwRd5JLtiRrw",3.5,453
"eoyvbnRYQe-z85e8Rc6vAg",4,352
"0QHMAUi6NdOUZ1ckXq0-sA",2.5,445
"8F-UdXe_YylX3k0L1SEiRg",2.5,357
"oxv2UyI5yF6yawPU20tOxA",3,339
"AtD6B83S4Mbmq0t7iDnUVA",4.5,641
"zidkKI_N1OPxsiddTOQH_Q",4.5,260
"1KhBzrqmU164bss64jR5uA",4.5,156
"vqG1Z2XpS_PryPsfY0CSng",4.5,281
"Ol4QM1QI5GlK36t2sGC7KA",3.5,188
"dp9haMgS5RZ6i1kQq_oS5A",3.5,234
"LSPwq3J4WDHh6q3Cu0uMog",4.5,139
"t41_VSBs7akY2POWNtzqxw",3.5,111
"GY5v_jZFuFGRyqqY4xEN7g",3.5,121
"lsLelczQjIZLHVt2-e44lA",3,144
"Ec9CBmL3285XkeHaNp-bSQ",4,824
"XUcJiJx4x1RBtE31XrNexw",3,129
"wPiRP76arN0NB3M1ZXXp7g",3.5,491
"bK_eTLw_uEuEyMzdZlKN6A",4,387
"pP2t4yG5W_3x_r3ee9h-kQ",3.5,157
"UCJpL9VFk3g1B2gjRlLy_g",3.5,148
"VbEK6-etnKKaPamrG2jWjQ",3,209
"hgQOESYp7CF4LnNI90XEiw",3.5,231
"MFvJC0IiJwRcRCEXwlWUfg",4,113
"mG71gQ5HWl7ut9OCN6NJKA",3.5,524
"db04aHdl79B5OUo_tknYZw",3,341
"r6cTbsmg4MhdHJnKWwefVw",3.5,146
"y7Js-07RF8d3N_AEtaw2VQ",3,720
"m_CqRpEZ2XDH3fp-KFAycQ",3.5,264
"MtvN8vMiKcLkkz_tCvBx3g",3.5,257
"J3iWlSa27BmyvX2XwJt3Yw",4,141
"fI9ErCUGY8rXRPBbatcxMA",4,337
"yMopev-RPxfEXgqkJOvCGA",4,417
"RnAb4KkRDmWUBWhhZhugZQ",3.5,167
"5q6Xh-UcJa78bp6dzyaE7w",4.5,273
"vZLAmpN-hTI3GCT9hlHVUA",4,204
