"business_id","name","city","state","postal_code","yelp_avg_rating","review_count"
"aKEEQqL1UFMieilnylI1gw","Costa di Mare","Las Vegas","NV","89109",3.5,462
"9-cVW8wSRoE6Nmnc7v0uUA","Pantry - 24 Hour Kitchen","Las Vegas","NV","89109",3.5,388
"ROeCBwuy5lfHUo8v0SMwSg","Stone Neapolitan Pizzeria","Pittsburgh","PA","15222",4,122
"U21YaTK4PVlfNHQSyBkJUg","El Bravo","Phoenix","AZ","85020",4,123
"Tn8O4tv1U-n0PRC8kbJJPg","Nguyen Huong Food","Toronto","ON","M5T 2G2",4,119
"_dfqxi1krqXmVHoGkfPnXg","Hibachi Grill Super Buffet","Mesa","AZ","85210",2.5,104
"xZhNZb01n9b4e2X7bZdoVQ","Mi Patio","Phoenix","AZ","85013",4,426
"cPmThZ7Ugpd8eJnIObOy0Q","Olive Garden Italian Restaurant","Las Vegas","NV","89135",3,189
"IRzXVRIzRoYpnjaVXF3vNA","Northside Café and Chinese Kitchen","Las Vegas","NV","89109",4,446
"Kq2fw7SAKOLOmiJyVCbeFA","Preston's Steakhouse","Scottsdale","AZ","85255",4,102
"edskUGX_9FHCFnDG2ETKIw","Bourbon Jacks","Phoenix","AZ","85054",3.5,140
"dimv16yFu0JXR1n1SAqedQ","Mijana","Tempe","AZ","85281",3.5,256
"U5XCBcTtiNyasdT3A2_V3A","Arepera","Montréal","QC","H2W 1H1",4.5,165
"oRRU93M-gYqcnes16GuZTw","Nick's Diner","Surprise","AZ","85374",3,147
"-fSW_9x8c_wTm1zS4dz3rw","Express Donuts","Goodyear","AZ","85395",4.5,142
"0FUtlsQrJI7LhqDPxLumEw","Joe's Farm Grill","Gilbert","AZ","85296",4,1410
"V1EdIokE0YYN__dNYfXRdA","Pokeman","Las Vegas","NV","89102",4,122
"5foBHyoMbLFanSck9Zp2PQ","Pho 88 Vietnamese Restaurant","Scarborough","ON","M1W 3Y1",3.5,159
"7JnFDiJu9cmOr3X_az0VnA","Burntwood Tavern","Rocky River","OH","44116",3,118
"NgioF61Bs9YNLBg0o9I-Uw","BD's Mongolian Grill","Cleveland Heights","OH","44118",3.5,113
"WeKF3N1MK0eJQmZdxPL9pQ","Marché Restaurant","Toronto","ON","M5J 2T3",3,243
"YxwxKqemcKwV4vIQXhVv_w","Zablong","Charlotte","NC","28202",4.5,106
"nXKaLgLuLs2-S8_O-V09-A","The Magic Mushroom Burgers","Phoenix","AZ","85013",4,216
"E0HOsxXZ_o6ocemK57BoWA","A Piece Of Havana","Charlotte","NC","28273",3.5,199
"3pSUr_cdrphurO6m1HMP9A","J Karaoke Bar","Las Vegas","NV","89102",5,330
"in3zjiaLpNzr9G3K35gAJQ","Vincent Market Bistro","Phoenix","AZ","85018",4.5,157
"kmdFk8ETfXiuoS364jaJFA","Garden Buffet","Las Vegas","NV","89183",2.5,252
"Ch7NAhB_MWSDwcNbcptEKg","Mimosa Grill","Charlotte","NC","28202",4,343
"7Q2cYSl5NBYytJzgjX0oKw","Sandbar Mexican Grill","Phoenix","AZ","85050",2.5,405
"0dr1FgqQSEMbaTu9SDqiIg","China A Go Go","Las Vegas","NV","89108",3.5,111
"Gr-2oBg4XyduSKbvnE-i9g","Salt & Lime Modern Mexican Grill","Scottsdale","AZ","85260",3.5,165
"AW66lAeZQW3ss38HjB9ZaA","Gyros Plus","Scottsdale","AZ","85260",4,101
"kbaXNZLUyVuWbeQxH-NNKw","Bell's BBQ","Henderson","NV","89052",4,265
"hQ4IGBbdDcCUh11zUSzwCQ","Big Ern's BBQ","Las Vegas","NV","89101",3,254
"Q5olb1x6FGk2oLAlc9p5Lg","Bonefish Grill","Las Vegas","NV","89119",4,376
"Z_JkVkaUcN4ITVeuG-4Qtw","RnR Gastropub","Scottsdale","AZ","85251",3.5,645
"-aMC2Dy2rqHicz9HjmXimA","Mattie's Diner","Charlotte","NC","28206",4,166
"C-u6Ywuq192icOblKm6oKg","Nosh & Swig","Las Vegas","NV","89121",4,194
"Q3SdFs_6P3BPhPPywHZqBQ","Khmer Thai Restaurant","Toronto","ON","M6E 1A4",4,112
"cDAaBYERHyhOoX7EovtZMw","Texas Roadhouse","Mesa","AZ","85204",3.5,194
"TrGBHqHVzJM5tk2C1D1ctQ","The Sandwich Spot","Las Vegas","NV","89129",4.5,253
"MrSHPvHVdE_VzVN7iRz45Q","Enso Asian Bistro & Sushi Bar","Charlotte","NC","28202",3,285
"3-6biVwm7VwPZ-k67jml-Q","Andreoli Italian Grocer","Scottsdale","AZ","85258",4,257
"eS76100l3h7Ollb5s3_M4A","Mad House Coffee","Las Vegas","NV","89123",4,185
"b4LxjVnFdOCqRKxfweaTqw","Namaste India Garden","Lakewood","OH","44107",4.5,101
"_VIIuz9CAt68Hb54hQmpXA","Ada's Fish Fry","Goodyear","AZ","85395",4.5,159
"UkqdcwYv6_c-yW1JPCKlUA","Rinaldi's Italian Deli","Scottsdale","AZ","85254",3.5,109
"tInrGCzll4k9hF34Ye1rvQ","Chima Brazilian Steakhouse","Charlotte","NC","28202",4,336
"yxdmX8dXk5Se9zJ4WAW1pw","Vegetarian Haven","Toronto","ON","M5T 1L1",4,156
"EVbEdWYLE9GDpVG97MGw-w","Macayo's Mexican Restaurants","Tempe","AZ","85281",3,239
"llifBVCFAnr124WdKXmtLg","Ali Baba Cuisine","Las Vegas","NV","89123",3,102
"Qihead6oTtWCwde3TBqlGg","Du-Par's","Las Vegas","NV","89101",4,734
"MhnihE0alud0ereVInSt8Q","Yummy Yummy Chinese Restaurant","Scottsdale","AZ","85257",3,118
"O1ird5yRyuDFnOmYu90OoA","Round Corner Cantina","Pittsburgh","PA","15201",3.5,273
"wJnhUJCOYkncLPZAwaMffA","Room 112","Charlotte","NC","28284",3.5,190
"vg55SAkrEmuHpWfIMtJjBQ","Legume","Pittsburgh","PA","15213",4.5,301
"xUfKsDFU-RlVK-m2mDoIdQ","Grind Burger","Highland Heights","OH","44143",3.5,115
"cr84hpeFeas6N6VGV7Iu3A","Three Amigos Mexican Grill and Cantina","Huntersville","NC","28078",4,113
"5REYrZfsX3m4E3FTwovp5Q","Seviche","Pittsburgh","PA","15222",4,311
"vz8HFGsITt6aj-nyXkAEFg","El Encanto","Cave Creek","AZ","85331",3.5,459
"cykzJbkgweJvZsvkrHMR7g","Jasmine Express","North Las Vegas","NV","89031",3,182
"7UFDAX4wLi6ux5otguYldA","Andiron Steak & Sea","Las Vegas","NV","89135",4,249
"BvTU8s3v-qfTtsSKV6Y16A","Corbin Bar & Grill","Phoenix","AZ","85020",3.5,146
"tu_bhkTGMkieJeOH3uQVHQ","Nak Won","North York","ON","M2N 5S4",3,120
"MqIgMLUdD53r_dmx1goYJg","Shucks Tavern & Oyster Bar","Las Vegas","NV","89149",3.5,247
"SsN-SaGGkJn2Qm-jSDQ4aQ","Trevi Italian Restaurant","Las Vegas","NV","89109",3.5,646
"RycZOiohghoI0Ssg2Qqgqw","JJ's Boulangerie","Las Vegas","NV","89109",3,161
"qFAw6wHMMcr4ctF-ZdGhEA","Trattoria Reggiano","Las Vegas","NV","89109",4,654
"ZRLmQ3oAuspAkk5R6BOfyg","Fat Cats","Cleveland","OH","44113",4,144
"MX3TL4-ij22rLFBD1XjKGw","Fahrenheit","Cleveland","OH","44113",4,184
"Blfn30Y8tvYq903oLiIf3g","Butterfly Wonderland","Scottsdale","AZ","85256",4,288
"z0rSmZQz9eEXjg_C3_E5-g","Stephano's Greek & Mediterranean Grill","Las Vegas","NV","89119",4,275
"Lsy_RA1xk9qHFLzLNWKBww","Pitta Souvli","Chandler","AZ","85286",4.5,209
"p3YqOYELqXtLyHz9T49p_w","Hot N Juicy Crawfish","Las Vegas","NV","89102",4,579
"fhoFsFK6TqJOEo30LtXeDA","The Halal Guys","Las Vegas","NV","89102",3.5,273
"J-SZZniOp7nNsCNbj5rIUQ","New Generation Sushi","Toronto","ON","M5S 1Y2",3.5,184
"tMdgY7Ou4k3bYZZulJCiuQ","Bronze Cafe At The Center","Las Vegas","NV","89101",4.5,585
"b7Y4dIggAacPum1tF3NpKg","Rosati's","Las Vegas","NV","89143",3.5,164
"f1ZKauu7dCB6iplmKqplAQ","Hong Kong Garden Seafood & Dim Sum Cafe","Las Vegas","NV","89146",3.5,111
"OugQjN04sQNahWzYEdTExQ","Cheese 'n Stuff","Phoenix","AZ","85012",4.5,101
"pzy9xWQqsDxVU6j9MktRJg","Azteca Mexican Restaurant","Charlotte","NC","28217",4,200
"AqfEIxefqdArIWf9YUVAtQ","Omelet House","Las Vegas","NV","89122",4,170
"3vOWSanFt56CwRJOE9Kj_g","World Of Beer","Tempe","AZ","85281",3,210
"vhIJ91MDgUuk4Cr9Kpj1Nw","Jimmy John's","Tempe","AZ","85281",3.5,113
"OoKNxTMu5YAaNgQKQ4SrzA","Desert Roots Kitchen","Tempe","AZ","85281",4.5,187
"A3BzaW-pEmIH4Fu6dav7HA","Grand Café","Henderson","NV","89052",3,113
"4XH5nRjUVKyRNituBAwW6A","Kim Tao Hot Pot","Richmond Hill","ON","L4B 1G9",3,110
"nl_gkvVXtsIlhGE0sP0qFw","Crazy Buffet","Tempe","AZ","85284",2.5,111
"Quayv4ZFz7z9xKQHnXbQQg","Cuttlefish","Scottsdale","AZ","85253",4,144
"woXlprCuowrLJswWere3TQ","täkō","Pittsburgh","PA","15222",4.5,489
"9nlQLMA8W08dFAkXFSQOyA","The Habit Burger Grill","Phoenix","AZ","85003",4,133
"AY4qBdRtkShnjiPTdlxw_A","Big View Diner","Charlotte","NC","28277",3,238
"ThZdaQiCbu8mL8rbLNyrgA","Saffron Indian Cuisine","Charlotte","NC","28273",3.5,140
"1QJFpZxLbHbXSKohWp9uIA","Red White & Brew","Mesa","AZ","85215",4,273
"7SsVK3dvgDrEaZpfxd33nQ","The Coffee Pot","Lakewood","OH","44107",4,105
"WScGH9XsG8-XF_HLqviAgw","NYPD Pizza","Scottsdale","AZ","85260",3.5,114
"Gh-qmVwvibLnNdqEZXcQHw","Romeo's Euro Cafe","Gilbert","AZ","85233",3.5,215
"e59uNE07Gf-yrIl4rX3KZw","Bareburger","Toronto","ON","M5G",4,229
"bZ3-_GQZkHv5YI_zzqLNWA","The Mission at Minder Binder","Tempe","AZ","85281",4,171
"7EZ4Eu7YJ1ltRCC5jXFJrQ","The Buffet At TI","Las Vegas","NV","89109",2.5,645
"VR8QvH2g-jEG5EfMzA_G9w","Nine Fine Irishmen","Las Vegas","NV","89109",4,873
"9M6eqYZlyBMo8K9QztXcIA","Cravin' Cajun","Las Vegas","NV","89146",3.5,110
"wpQsmMvdhefqIlxvRt_Jbg","DonDon Izakaya","Toronto","ON","M5G 1C3",3,208
"iJi7yebXoPVXRyGqqL-v8g","5th and Wine","Scottsdale","AZ","85251",4,511
"gdb4gmSI5eJcuXLZ3BfgtA","Jacky Chan","Las Vegas","NV","89178",3,125
"kUTusjnUPVZUgUJc2GuWuA","The Melting Pot","Scottsdale","AZ","85258",4,282
"-ed0Yc9on37RoIoG2ZgxBA","Le Thai","Las Vegas","NV","89101",4,1117
"yp2nRId4v-bDtrYl5A3F-g","Nittaya's Secret Kitchen","Las Vegas","NV","89128",4,402
"zJIv1GZogXv8j__XRyVi6A","Cora","Toronto","ON","M5V 3E4",3.5,122
"ha_mea2KXpVgHwxD0RDLGQ","JC's Steakhouse","Gilbert","AZ","85296",3.5,105
"6zincCvQTb9BsuK-GHZ4cw","Chizona's Pizza","Scottsdale","AZ","85250",3.5,132
"IsN0qEzgAXBjbT3qn6lokA","Humble Pie","Scottsdale","AZ","85250",3.5,234
"RU2VtVZG8to-XVEHD-2qag","Local Breeze","Phoenix","AZ","85003",4,150
"PM0A7ZgbxvtbRCj931PbyQ","Shabu Grill","Las Vegas","NV","89183",3.5,249
"si0aURvXxdwP04oJqkr_zA","Juan Jaime's Tacos and Tequila","Scottsdale","AZ","85255",4,183
"Ac52FTELfKifOWT4WOafpQ","Blue Restaurant & Bar","Charlotte","NC","28202",3.5,187
"ABJjxuO6oh5D9R48-eAUdQ","MORE The Buffet at Luxor","Las Vegas","NV","89109",2.5,570
"Ih0f0UyhFufm3C7kR72DSQ","Dante","Tremont","OH","44113",4,244
"3cHL1r5w2oLYH-veijtweA","Public House","Las Vegas","NV","89109",3.5,556
"aIBvcOjkAURJJ-UH0G-s0g","Bitondo's Pizzeria","Toronto","ON","M6J 2N7",4,105
"pBwOqgpkaDmFUDYX8cbnNQ","Tortas El Guero","Phoenix","AZ","85006",4.5,140
"eTmy0-h4tTEpfbDVAue0MA","Spinato's Pizzeria","Scottsdale","AZ","85259",4,206
"NUpRBNSWuhRQ2tze3-A-Ng","Buffet Roundtable","Las Vegas","NV","89109",2,185
"C7X8VCpbBwTP2lFR354EIA","Grass Roots Juice Bar","Las Vegas","NV","89101",4.5,111
"MTsIckdo3_uKuqk3B4zuKA","Cleveland Pickle","Cleveland","OH","44114",4,107
"iAuOpYDfOTuzQ6OPpEiGwA","Memphis Championship Barbecue","Las Vegas","NV","89119",3,306
"JpgVl3d20CMRNjf1DVnzGA","Pampas Brazilian Grille","Las Vegas","NV","89109",3,1458
"x1ClWF6HF3X_7TFFnLED_Q","Henry's American Grill","Henderson","NV","89074",4,192
"-bMZCfTK7fxFaURynKpBMA","Mariscos Playa Hermosa","Phoenix","AZ","85006",4.5,347
"v8QuF4YX9Bb-qEtKLVPrmA","Buffalo Wild Wings","Tempe","AZ","85281",2.5,190
"2iTsRqUsPGRH1li1WVRvKQ","Carson Kitchen","Las Vegas","NV","89101",4.5,1225
"jbbFSVdIrac2QBuSV-NBLw","Cafe Belle Madeleine","Las Vegas","NV","89109",3.5,165
"Gen0ei06dGq13OJ8DRXUjg","Metro Pizza","Las Vegas","NV","89119",4,307
"KqxJcRmPEdiUTXHwsZcOZw","Annie's Gourmet Italian","Henderson","NV","89012",3,136
"eZDXz_RylvdD0tHEA8I0NA","New Zealand Cafe","Charlotte","NC","28270",4,333
"mm0qwYzOilFNVV2us5_8Rg","Echo Coffee","Scottsdale","AZ","85251",4,312
"9vkVY5puIHRfKMgJB4LBnw","BJ's Restaurant & Brewhouse","Phoenix","AZ","85050",3.5,245
"RsREl3LkFGiwbt3kGIX4Eg","Honey Bear's BBQ","Phoenix","AZ","85004",3,257
"74pWjFssgqyhaVg-YCUo3A","The Cracked Egg","Las Vegas","NV","89129",4,227
"cAX-srNrvlifjfov_jpQ1w","Texas de Brazil","Pittsburgh","PA","15219",3.5,131
"ziJsGjXvidzZWC1I0-SOSg","Habitat Restaurant","Pittsburgh","PA","15222",3.5,135
"Knnc473zh8m7IBC0oLTHkg","P.F. Chang's","Las Vegas","NV","89109",3.5,440
"cj_9eTPR0JBqk9qt2VmzFw","Hodo Kwaja","Toronto","ON","M6G 1K9",4.5,131
"USleI8g1UVN9-9jm-b4uIg","The Fig Tree Restaurant","Charlotte","NC","28204",4.5,250
"SkSkWld_ijmWVEDo9_ztKw","Bistro Pizza","Henderson","NV","89012",4.5,346
"DT35ycaAVzbq83vVGRCoIQ","Cafe Zupas","Mesa","AZ","85204",4,172
"2Mp53KxlGeZJkodTuqpVow","Project Pie - MGM","Las Vegas","NV","89109",4.5,385
"9IJ-TE4HEcAJQkUtc1A_Vw","Parallax Restaurant and Lounge","Cleveland","OH","44113",4,166
"5QNXZcclknB2PkfeN7FJWQ","The Hush Puppy","Las Vegas","NV","89117",4,237
"Yo8ODT7aFMM2xKUd1yaBVw","Bella Vita","Henderson","NV","89052",3.5,134
"hoskgfXQRZXc9HV48nVFvg","Standard & Pour","Henderson","NV","89052",4.5,102
"wyPkRQg3F5Yz2WqRFax7-g","Munchbar","Las Vegas","NV","89109",3,135
"PlMJAouo0D0ZXHkCDj6eeg","Studio Café","Las Vegas","NV","89109",2.5,180
"QTSCFDPcuROE8UCvGS8Fiw","Ho Su Bistro","Toronto","ON","M5V 1Z8",3,145
"X8c23dur0ll2D9XTu-I8Qg","Hakkasan Nightclub","Las Vegas","NV","89109",2.5,1432
"Hpi9raHlFm6prTSzFHTurg","Corleones Philly Steaks","Scottsdale","AZ","85260",3.5,109
"cGQKUOAZm_VHcQOJWbatog","P.F. Chang's China Bistro","West Homestead","PA","15120",3,100
"46yg8fJ8fVA1QSaaL7XfOw","Slanted Rice Vietnamese Bistro","Scottsdale","AZ","85250",4,164
"p4qvXkb34X8hgidxEZ33Gw","Ha Long Bay Vietnamese & Thai Bistro","Madison","WI","53703",4,468
"pCWg4B0R5gauQR4SJ9VDmw","Stumpy's Pizza","Phoenix","AZ","85020",4,179
"-9u2uFwhlj3Yq4mG5IweoA","Hawker Bar","Toronto","ON","M6J 2Z7",3.5,132
"R1ZZk5dR-INpaHw7imNLHg","Big Boys Pizza","Mesa","AZ","85202",4,161
"VBhPgceaKWOXT71d3Jp38w","Soba","Pittsburgh","PA","15232",4,250
"sAu9UJ5tvY6sc9Q_gcVV7Q","La Parrilla Suiza","Mesa","AZ","85204",3.5,147
"BG8lvZoPTrPJqcvTh-ytzg","The Range Steakhouse","Las Vegas","NV","89152",4,107
"DgHXVoAZ4XzbcQMahuJCbw","Cracker Barrel Old Country Store","Phoenix","AZ","85048",3.5,145
"aRbUf7je5wv5ihTrB4vDhA","Inka Heritage","Madison","WI","53715",4,158
"0W_pPAiTXgazY2mtX6o0_w","Portillo's Hot Dogs","Scottsdale","AZ","85258",4,541
"g9iIBuh-g4ld3w3kUWLMqw","Radio City Pizzeria","Las Vegas","NV","89101",3.5,162
"I6Xa5eF9Jv9VM6ms_dkY8A","Ilios Noche","Charlotte","NC","28210",4,162
"a0Jm-rlHOKk_1fm4hzxskg","Wan Fu","Charlotte","NC","28226",4,115
"SJU-jRAZS0cXoBGUjX5GUg","Jumping Rice & Rolls","Las Vegas","NV","89147",4.5,201
"3p4M5be6uc1S78TO62gmOg","Dominick's Steakhouse","Scottsdale","AZ","85254",4,278
"jppxrDQLXr4Nk8cV7IGlcw","Casa Reyna","Pittsburgh","PA","15222",3,172
"rbywwnfMjFjJwLQkgpdIEw","Rito's Market & Mexican Take Out","Phoenix","AZ","85006",4.5,259
"78XbdLi5e42XDxgnxuYacg","Ohjah Japanese Steakhouse Sushi & Hibachi Flamingo","Las Vegas","NV","89147",4.5,254
"EdY6q0CO2mlATpoTFkvHAw","Dim Sum Cafe","Las Vegas","NV","89147",3.5,197
"E8ugJa02FVCgfnjqV817iw","Maxim Restaurant","Phoenix","AZ","85015",4,173
"487ZwV1pjttfx_kdqtIl3Q","ChuChai","Montréal","QC","H2W 2M5",4,149
"VXIOTZb0vghuj9t7YSDWLA","Ice Monster Cafe","Las Vegas","NV","89113",3.5,106
"VMr8sgoQOW0fo0qVJENajA","Malee's Thai Bistro","Scottsdale","AZ","85251",4,586
"JgaQFKxW-Bnfc7r5EJZhSQ","Watermark Irish Pub","Toronto","ON","M5J 1A7",2,116
"D7ihF-r44rB2aT8k6oGQww","Allison's Texas BBQ","Mesa","AZ","85205",4,133
"CFtZH4Skp9z3o4ToSywI4w","BRGR","Pittsburgh","PA","15206",3.5,372
"d1pB6SLzLb-4lFq8y5tEnQ","Mr Tofu","Las Vegas","NV","89102",4,260
"v2UYBFxtaB14OnoKQOuwjA","Gigi's On Fairmount","Cleveland Heights","OH","44118",4,122
"02E9r4BQzVrA76Bf7G-KMw","Edison's Pizza Kitchen","Cleveland","OH","44178",4,132
"yvwK4MO2qnSZE5ggYGyk1A","Flo's","Tempe","AZ","85283",4,166
"xIrFmRqK4TpwvaxlU926TQ","Uptown Alley","Surprise","AZ","85379",3.5,162
"wcNvlrB5xSxzXex2M3UyvQ","Hazelwoods First Place Sports Grill","Phoenix","AZ","85018",3,117
"dJF4C707KVhFx1qcRJhlEA","Phat Phrank's","Las Vegas","NV","89118",4.5,379
"3gdjVkNeUa9piW9H708Aig","The Olde Yorke Fish & Chips","East York","ON","M4G 3V3",4.5,148
"Tm2dKN_-DCdZfF2xMWrX7w","Siam Cafe","Cleveland","OH","44114",4,167
"YNjavvZq9SasjkIndOOK4Q","The Habit Burger Grill","Henderson","NV","89014",4.5,102
"Bs_AR85Lm4eiHXAfeaKnVA","Bertolucci Brazilian Steakhouse","Henderson","NV","89014",3,186
"333W59XcrXZsJlnBAAx5mQ","La Piñata","Phoenix","AZ","85013",4,121
"5VXlHFrYZZzj7zfZEsz5nQ","Dragon Noodle Co.","Las Vegas","NV","89109",3,252
"GhGN_eerrkfnWjNXvIb21Q","Parts & Labour","Toronto","ON","M6R 1A3",3.5,123
"uHUcYpGlcdlu5m7oiZGY6w","Max's Restaurant","Las Vegas","NV","89119",3,293
"FhVYpbvE8IQeUHAcwPPIXg","Gabriella's Italian Grill & Pizzeria","Las Vegas","NV","89123",3.5,151
"n_rEQNgsCOLNfMzGqFhn1g","Great Wall Of China South","Charlotte","NC","28226",3.5,104
"uSRgegdEFHHasT5BbRkcFA","A Bar and Kitchen","Cleveland","OH","44114",4,123
"J7fekWie4ZwR03AZVBisFw","Cafe South","Charlotte","NC","28273",4,135
"MiUrif_vYOuITF4ALf7WHA","Planet Hollywood","Las Vegas","NV","89109",2.5,238
"GJVF0797Y2fVkMZFQFM8Rg","Kale & Clover","Scottsdale","AZ","85255",4,139
"bftuYnG58kywe6FSmqMrZw","Tilted Kilt Pub & Eatery","Paradise Valley","AZ","85032",3,106
"YUE5S4ReiM4dq9qkKbDMwg","Joes Crab Shack","Las Vegas","NV","89108",3,160
"u0YYkO2CeD3JFCkR1wSMog","Martorano's","Las Vegas","NV","89103",3.5,194
"eSp5ge9VAwTywZKlJ_LBvA","Madison Avenue Pub & Restaurant","Toronto","ON","M5R 2S1",3,118
"BUcTdN-rNE8urCCQuxSOQA","Mother's Dumplings","Toronto","ON","M5T 2A8",3.5,372
"SWhHaWFuijy_KDs0zVCJog","Rigatony's","Tempe","AZ","85284",4,444
"uGcC3CKAolcwfOTMjjoexQ","Smashburger","Las Vegas","NV","89128",3.5,203
"ALn_0f-Usn3n0a9WBcjhhg","Hanny's","Phoenix","AZ","85004",3.5,636
"825nC-s-cQG6Hsul5Gm2cA","Pork On A Fork","Phoenix","AZ","85027",4,455
"NoF90rswXBHESSyDaWeKKA","Proper Brick Oven & Tap Room","Pittsburgh","PA","15222",4,358
"D7CnTsm8SCmbQghz1ioPdw","L'Orignal","Montréal","QC","H2Y 2N7",4.5,150
"GQxpWDw3MuCwAMV9BA-62w","Gyro House","Phoenix","AZ","85028",4.5,113
"7dHYudt6OOIjiaxkSvv3lQ","In-N-Out Burger","Las Vegas","NV","89102",4,302
"JzOp695tclcNCNMuBl7oxA","Four Peaks Brewing","Tempe","AZ","85281",4.5,1755
"uP3H5bcsiTXM0k0xQhRndg","Le Robin Square","Montréal","QC","H2Y 2Y9",4.5,297
"c5x6HWB8MTZvlTgabihaSw","Arrivederci","Scottsdale","AZ","85254",4,174
"NPiLy71qqXzb45k9eQOgCQ","Maizie's Cafe & Bistro","Phoenix","AZ","85012",4,382
"zqNgwQjj0_XAll-neGikIw","Merci French Cafe & Patisserie","Scottsdale","AZ","85251",4,204
"MQEpDvkdL39hh1N0We3Vaw","Hot Taco","Charlotte","NC","28203",3,195
"Ns20WGWn6s6niKAGIQB4UQ","Crescent Ballroom","Phoenix","AZ","85003",4.5,435
"VSNUFYBQ_wOFmRXZ8SeQ4w","S&D Polish Deli","Pittsburgh","PA","15222",4.5,130
"eSLwC2iFJOU4UWXyuPiTpg","Hennessey's Tavern","Las Vegas","NV","89101",3,279
"MDoI5wE1eCLEZUNL-IVerg","NYPD Pizza","Gilbert","AZ","85295",3.5,124
"5z1WIr7E9P2CSzyN5seeSA","Sterling Brunch","Las Vegas","NV","89109",4,352
"VsewHMsfj1Mgsl2i_hio7w","LAVO Italian Restaurant & Lounge","Las Vegas","NV","89109",3.5,1346
"lO2fIIZj225NIk5t2k69NA","Hong Kong Cafe At The Palazzo","Las Vegas","NV","89109",2.5,100
"U9aA5H13y7t9xWnoQslV0Q","Beijing Noodle No. 9","Las Vegas","NV","89109",2.5,669
"ysJo5Jdo29XOBCnKrbUKWg","Paris 66","Pittsburgh","PA","15206",3.5,184
"YjAo1DBb0YuPE_RWmhNyrA","The Greene House","Scottsdale","AZ","85254",4,326
"El4FC8jcawUVgw_0EIcbaQ","MGM Grand Hotel","Las Vegas","NV","89109",3,3015
"M-lS6AzGfoVB76at4c0Z7A","Mastro's Steakhouse","Scottsdale","AZ","85255",4,263
"jPqrHW9lXfdtQDmm2wzyrw","Abay Ethiopian Cuisine","Pittsburgh","PA","15206",4,123
"7BZ2NdkysVLgWScSEvhILQ","Chow","Las Vegas","NV","89101",4,109
"uZ0C261kg1YgvTMTEmIL0Q","El Norteño","Phoenix","AZ","85007",4,120
"CCRgGKhzxSpl38w7yhqKUw","Noodles","Las Vegas","NV","89109",3,801
"pofDmHoIsdvPcSKzb2iMag","Sky Dragon Chinese Restaurant","Toronto","ON","M5T 3A5",3,108
"kGOr_D-LNpgZ2M9N8TT4QQ","La Societe - Toronto","Toronto","ON","M5S 1M4",3,257
"jcasci3gjbsSuTEVzvDQKg","Mama Ricotta's Restaurant","Charlotte","NC","28204",4,296
"9tKSEjLCJowSkxze0NiFig","Cyprus Grill of Phoenix","Phoenix","AZ","85016",4,127
"-RJ216TTIghZshCkUlD1WQ","Sushi Takashi","Las Vegas","NV","89146",4.5,169
"TUrQG_XfJA_kCOSN0oUbTQ","Smashburger","Las Vegas","NV","89123",3.5,122
"_Kd0kQ8RF70hJ1ykLqCRyQ","Cafe Rio","Las Vegas","NV","89123",3.5,285
"QSGerT1enEKlvJnYkwthHQ","Claim Jumper","Avondale","AZ","85392",3,165
"TdMEsI-NKn64Pz3y62y5sg","Park Restaurant","Westmount","QC","H3Z 2N1",4,109
"a2ZBDIXmwBm7IWnXR6LK-g","Persian Room","Scottsdale","AZ","85255",4,550
"kbTAyySlUZrTAr0nJOjiUw","Coyote's Cafe & Cantina","Henderson","NV","89014",3.5,132
"qVVjbYR0LIfJuIIzgPMTuw","Firebirds Wood Fired Grill","Charlotte","NC","28216",4,110
"tro-hrljuY1cUAVFYauTlQ","In-N-Out Burger","Las Vegas","NV","89119",4.5,240
"Lfl9kppQhikig4xI3UdjOA","Ritz Caribbean Foods","Toronto","ON","M4Y 1W9",4,125
"KN-JL6uWCfDubCztgZ6zdw","Zydeco Po-Boys","Las Vegas","NV","89101",4.5,122
"v_yCY6NCwxCPIsNZR80UfQ","Donut Bar","Las Vegas","NV","89101",4.5,369
"vYeSTLvRuTuWoZV6tmvAxw","Wy-Knot Cafe","Phoenix","AZ","85006",4,192
"nMo0ozHO7cqsPaxw_7N6ow","Dim Sum Chinese Restaurant","Charlotte","NC","28205",3,147
"Rvj3cDAiXInbZD4l6bw-lg","Pholicious","Peoria","AZ","85381",3.5,133
"4vkOZ0kW4Hor43XqqNc0Og","Thai Basil Signature","Phoenix","AZ","85003",3.5,147
"u4sTiCzVeIHZY8OlaL346Q","Gaucho Parrilla Argentina","Pittsburgh","PA","15222",4.5,985
"grlL6zmHBOer9rPycsRhBA","Bocho Sushi","Las Vegas","NV","89101",4.5,235
"h_4dPV9M9aYaBliH1Eoeeg","Wvrst","Toronto","ON","M5V 1M5",4,536
"vx2T3IspTj6Opxjn95xWRA","Portland Variety","Toronto","ON","M5V 1M5",3.5,161
"z5J9U_HU4iVLwaCH6rdC2w","Lo-Lo's Chicken and Waffles","Las Vegas","NV","89108",3,462
"VD0zZKG_ZEz_VYlKLtu9Zg","Glutton","Las Vegas","NV","89101",4.5,367
"YeYtDdGRonHddnviDc1q7g","Teriyaki Boy Healthy Grill","Las Vegas","NV","89123",3.5,132
"C74ViML3zx1akYVafLaiXQ","Buffet  Asia","Las Vegas","NV","89183",2.5,231
